Layer,PPFD
2,1173.1121691858314
2,1173.8225381194866
2,1157.1395083606258
2,1154.8742388288176
2,1164.7371487521646
2,1178.2394215700947
2,1160.2008776346627
2,1171.3610953926807
2,1180.015502007012
2,1173.6411318197488
2,1175.0095570070216
2,1172.4191599954115
2,1155.2815075199944
2,1164.7271925432196
2,1170.162261182259
2,1154.8008437457843
2,1149.4187670541678
2,1158.2638737450216
2,1171.452663593243
2,1141.2458903657762
2,1163.7420516719617
2,1170.351151478093
2,1171.4037895632935
2,1173.730041314727
2,1183.2913457762018
2,1165.346165046294
2,1164.64334851963
2,1160.396586324693
2,1155.1718248134123
2,1139.5682476551117
2,1158.445545383442
2,1158.445969360932
2,1172.3836365156124
2,1175.636798462767
2,1180.3795810449626
2,1162.9901660699295
2,1179.0393486230003
2,1161.9422618757023
2,1169.6541801469439
2,1150.7366884077876
2,1170.2615899487596
2,1170.2421283538802
2,1156.4151159679282
2,1159.9804960748584
2,1167.8520306550563
2,1171.9467869536245
2,1168.819032402616
2,1163.6247586088684
2,1158.7947988029275
2,1148.4151712269588
2,1158.9943637065705
2,1145.802085424242
2,1161.1406278671102
2,1150.8191686929874
2,1165.5084287633142
2,1163.6907692249843
2,1165.4209430362564
2,1166.7195576823985
2,1153.0296491964602
