Layer,PPFD
3,1020.9835363366996
3,1020.1625450329834
3,1016.4357614223088
4,1017.9940906521119
4,1019.5910124159293
4,1019.9287321595008
4,1021.6297964114876
4,1021.7577474408131
4,1020.9714265342103
4,1022.3218507278128
4,1021.1876480455131
4,1020.9411877199179
4,1022.5067293314336
4,1020.3724710382802
4,1018.2809221063569
4,1018.937779421157
4,1011.4916671048849
4,1014.0029351229464
4,1014.5252425693801
4,1015.1813659585832
4,1015.9394718531692
4,1018.8559339126545
4,1017.4601231513058
4,1018.1346741226794
4,1020.228343579483
4,1018.7654511495925
4,1017.6286603628508
4,1017.8343921205499
4,1016.8856602743624
4,1015.8963539526567
4,1015.2622584422086
4,1014.8936898090217
4,1014.1096111553113
4,1014.1695624510767
4,1013.7888522158871
4,1006.8779572418663
4,1007.6696325732657
4,1010.0316448611965
4,1011.0426873622512
4,1012.0941306661915
4,1012.6305822301155
4,1015.4456019194918
4,1017.5154503572621
4,1017.0068276530982
4,1017.2029515928231
4,1015.990378878437
4,1019.2656551295918
4,1017.3532675050876
4,1015.518845211109
4,1016.4236930514685
4,1016.1937758583309
4,1013.3254883376757
4,1011.5955355313804
4,1011.4330999117665
4,1009.1403933684886
4,1010.2632831332454
4,1008.962310156698
4,1006.895161277832
4,1002.5417968541996
4,1002.7685719529733
4,1004.3708929913042
4,1005.0958910502249
4,1007.4992666827881
4,1009.3212216423874
4,1012.572415874029
4,1011.2243254828885
4,1012.1589803505835
4,1013.3471820524218
4,1014.7837371758158
4,1016.7548818652177
4,1017.2101209945018
4,1017.7225566397765
4,1015.4232189382851
4,1018.2876742255401
4,1014.8310385902898
4,1014.0557826747411
4,1011.9464609220323
4,1010.0974126107225
4,1009.0970858911608
4,1009.0593229414275
4,1007.4965192336451
4,1004.1852228276933
4,1004.385984971416
4,1004.3228070753785
4,1003.4193476888179
4,998.775224024527
4,999.55363051208
4,1000.6099496810393
4,1001.0560069678332
4,1001.8192756694614
4,1004.2251185571098
4,1007.3223938469134
4,1006.1561202920908
4,1007.8393807959254
4,1013.2361970834778
4,1015.3361793285742
