Layer,PPFD
6,12043.508751520752
6,10714.14000318075
6,10569.257196151217
6,12083.792757120005
6,12116.90461621813
6,13152.528245155743
6,12095.943372513497
6,12118.511145844126
6,13460.61233622245
6,11052.082721849682
6,11762.508822197553
6,11236.1982597305
6,11198.850675777023
6,12857.846803446866
6,11332.297150479073
6,12379.133585336725
6,12972.671307601497
6,12530.804211624163
6,12241.997333854622
6,11918.10893354081
6,10599.726925348894
6,10760.543779665706
6,11298.226548244405
6,12255.878003200649
6,12494.14447543405
6,13418.26390825353
6,12376.31435584895
6,11630.872789253082
6,12614.19095619825
6,11695.120413266359
6,11539.931007362584
6,11827.752016235754
6,12266.888309026474
6,12406.982442825709
6,12373.158409828404
6,11317.00167344452
6,11962.23473540595
6,12109.53030394963
6,11416.466349395963
6,12056.095892082207
6,12652.95768535209
6,12344.216015857302
6,11961.654354804032
6,11272.090493570116
6,10340.423174203226
6,11382.333101314109
6,12588.065864301752
6,12602.574763767923
6,11739.108624900604
6,12342.82435015163
6,11818.900492094206
6,11564.190278680706
6,10961.975395480484
6,12190.06706827704
6,11616.07296963744
6,11370.21702253936
6,11216.456424529742
6,11588.527530040294
6,11356.514489819887
6,11350.492212746558
6,12720.87164319656
6,12232.004850725247
6,10754.026666214319
6,10801.8728021515
6,11618.751354670718
6,10804.242582011686
6,10624.373877911876
6,11693.53875981288
6,9791.936694333257
6,10114.549927954364
6,11587.943072062833
6,10976.960896623676
6,11934.338731411459
6,12100.341207017587
6,10897.718837434028
6,11046.440235190945
6,10918.058041239983
6,11799.75675407694
6,12637.025391216526
6,11504.891741944775
6,11187.395535346242
6,11646.627761638427
6,11713.087772857974
6,9992.933190432286
6,11638.524739487319
6,11687.601632650665
6,11909.17197505929
6,11925.69609320004
6,12470.38339638845
6,11442.319696069837
6,11956.111120625357
6,12338.330197082389
6,13626.243001411503
6,11393.72772200591
6,9709.229398054822
6,10938.872336010783
6,11738.631533985199
6,12619.095595177707
6,11272.096301041927
6,11869.684959013273
6,12447.714054444867
6,10878.531743924406
6,10781.747406139448
6,11897.044028633472
6,12197.355530409417
6,12517.906698557472
6,9922.953127294872
6,10752.167947217762
6,11389.672908576038
6,12112.375079995327
6,12243.273062189495
6,12018.139156920899
6,10761.103595364419
6,10497.600558191743
6,11711.426766408533
6,11199.864120443131
6,12606.719128212553
6,12258.144099370926
6,10113.914629184232
6,10529.128708447408
6,10858.261682386506
6,12013.73537365856
6,10904.929144699492
6,11594.274231721802
6,12330.93897277136
6,12182.476910432266
6,12360.62197763921
6,12255.058904893425
6,12520.051184615842
6,11885.876548579065
6,11876.405146849473
6,10966.297361015444
6,10677.624416541283
6,11467.94570740932
6,11389.62111555979
6,12441.134151474393
6,11150.609802913208
6,12511.451733071848
6,12018.068415117736
6,12562.94803744944
6,12654.058887355104
6,12312.035752616597
6,11625.370991646578
6,12553.619740227603
6,12509.85350856956
6,11399.553123740236
6,11406.985757533757
6,10928.814549803472
6,11948.45080571323
6,12197.964659307614
6,10799.320895315952
6,11716.892053254272
6,11590.040280419758
6,10970.407316018845
6,12109.257557558412
6,12310.749956541666
6,11824.582388443403
6,11083.2486212723
6,11623.977107047545
6,12684.646084731905
6,12764.614570482068
6,11620.731199103495
6,11299.256129634552
6,12987.871019454107
6,11812.050525004803
6,14327.627210452836
6,12692.14493281898
6,11943.095740242024
6,10056.080931170865
6,10494.522125502377
6,11969.385966660411
6,12194.199849740935
6,11565.933426589438
6,11961.809296252042
6,13274.409257025247
6,12526.689518508734
6,11011.776333166077
6,11876.167571106065
6,10214.281420001009
6,10878.83523758443
6,11522.809546881623
6,11475.122746329977
6,11154.11674993559
6,11603.621885526285
6,12239.913522724075
6,12483.113720018895
6,12037.56807102825
6,11700.146368528907
6,10736.68892234875
6,11715.802194746173
6,11615.09338538548
6,12205.518063728756
6,11288.607722988569
6,10613.432535536946
6,10255.396772514128
6,10740.276285450935
6,11208.650493258265
6,11559.06505869598
6,10550.626004889802
6,10473.340452676768
6,11592.815937952517
6,11092.353338336512
6,11585.70489386629
6,10798.70218798004
6,12747.17502243409
6,10743.883415631914
6,12080.854321055273
6,10322.639858966548
6,9955.219344397494
6,10650.605903014017
6,9777.431935449642
6,10661.637854988945
6,11570.718032634897
6,10056.58893350024
6,11361.787726944634
6,11454.645436393905
6,10407.923471309105
6,10151.323095683812
6,9819.68664058474
6,11041.046130358325
7,9897.070419981854
7,8504.760032054393
7,9516.159294128754
7,9811.602643139377
7,9496.91762132621
7,10002.770902880464
7,9432.418780763042
7,9107.685132909866
7,9274.750575035012
7,9145.357332521877
7,9557.748231469928
7,9656.502448678577
7,9966.673569293705
7,9695.227641787893
7,8844.858608293762
7,10430.305831620637
7,10900.62967229123
7,9380.49086699534
7,10075.732633260644
7,9777.311957895412
7,10056.114541229892
7,9401.684849957708
7,10280.849947416296
7,9851.396409948711
7,10356.199043402185
7,9507.76183254828
7,10465.75880878544
7,10488.580732610899
7,10602.735926899684
7,9859.273030429602
7,10727.868970634192
7,10443.319050858629
7,10200.654435832377
7,10798.843805332903
7,10635.602354313447
7,11449.778386337992
7,11721.826965111431
7,10476.587727162465
7,10098.059029084501
7,10580.928603831737
7,10539.275765065377
7,10439.866522881759
7,9108.845885151439
7,10217.585293990343
7,10488.383524496461
7,10583.85268745517
7,10988.325425196746
7,10400.71610626365
7,9762.607412142654
7,9409.439412056076
7,10144.10655006508
7,10004.831937487354
7,9841.78066695539
7,11403.014260630722
7,11373.464228389066
7,10185.50205612242
7,10228.473913971095
7,10820.971251416424
7,10040.534017074702
7,10390.28436426225
7,10331.987738932232
7,9720.460087585756
7,9435.085107437988
7,10236.363800185367
7,11450.66352799229
7,12085.82825486496
7,11207.473096038071
7,10026.43266879421
7,10877.502936697192
7,11283.759866280088
7,10768.894089091636
7,9742.560840309065
7,9547.393003216737
7,9584.64603229675
7,11268.209927943146
7,11261.434443098153
7,11311.701574167826
7,10728.750043115344
7,9715.26414515545
7,9988.010886309195
7,10860.642307344015
7,9634.128410368583
7,10720.03124766875
7,10764.546814130237
7,11415.09694540897
7,10995.361413736015
7,10139.111293578553
